campagne.x	staal	datum.x	fractie	soort	aantal	AFDW	jaar	staalcode	campagne.y	tidaal	datum.y	real_X	real_Y	Z	geomorf	ecotoop_werkelijk	SalZone	Vallei_deel	Omessegment	KRWzone	ecotoop_gepland
SP19	NOTc_SP_03	1568678400	1000	52	59	0.0072	2	38	5	1	1568678400	142574.603	200648.405	2.529	9	6	2	5	5	6	NA
SP19	NOTc_SP_03	1568678400	500	52	96	0.0043	2	38	5	1	1568678400	142574.603	200648.405	2.529	9	6	2	5	5	6	NA
SP19	NOTc_SP_03	1568678400	500	49	2	0	2	38	5	1	1568678400	142574.603	200648.405	2.529	9	6	2	5	5	6	NA
SP18	NOTc_SP_03	1534896000	1000	53	20	0.0025	1	38	2	1	1535932800	142574.595	200648.397	2.474	15	6	2	5	5	6	2
SP18	NOTc_SP_03	1534896000	500	53	80	0.0058	1	38	2	1	1535932800	142574.595	200648.397	2.474	15	6	2	5	5	6	2
SP19	NOTc_SP_04	1568678400	1000	43	0	0.0027	2	38	5	1	1568678400	142566.885	200663.447	1.344	8	6	2	5	5	6	NA
SP19	NOTc_SP_04	1568678400	500	52	14	7e-04	2	38	5	1	1568678400	142566.885	200663.447	1.344	8	6	2	5	5	6	NA
SP19	NOTc_SP_04	1568678400	1000	52	4	6e-04	2	38	5	1	1568678400	142566.885	200663.447	1.344	8	6	2	5	5	6	NA
SP18	NOTc_SP_04	1534896000	1000	53	4	5e-04	1	38	2	1	1535932800	142566.886	200663.478	1.437	15	6	2	5	5	6	2
SP18	NOTc_SP_04	1534896000	500	53	41	0.0016	1	38	2	1	1535932800	142566.886	200663.478	1.437	15	6	2	5	5	6	2
SP19	NOTc_SP_05	1568678400	500	52	1	2e-04	2	38	5	1	1568678400	142561.508	200674.131	0.468	13	4	2	5	5	6	NA
SP19	NOTc_SP_05	1568678400	1000	31	0	0	2	38	5	1	1568678400	142561.508	200674.131	0.468	13	4	2	5	5	6	NA
SP18	NOTc_SP_05	1534896000	1000	43	0	0.0015	1	38	2	1	1535932800	142561.521	200674.139	0.587	5	4	2	5	5	6	2
SP18	NOTc_SP_05	1534896000	500	53	5	4e-04	1	38	2	1	1535932800	142561.521	200674.139	0.587	5	4	2	5	5	6	2
SP19	NOTc1_SP_01	1568246400	1000	52	296	0.0391	2	39	5	1	1568678400	142511.013	200587.004	3.955	9	6	2	5	5	6	NA
SP19	NOTc1_SP_01	1568246400	500	52	599	0.0278	2	39	5	1	1568678400	142511.013	200587.004	3.955	9	6	2	5	5	6	NA
SP19	NOTc1_SP_01	1568246400	500	49	1	0	2	39	5	1	1568678400	142511.013	200587.004	3.955	9	6	2	5	5	6	NA
SP18	NOTc1_SP_01	1534896000	1000	53	118	0.0094	1	39	2	1	1535932800	142511.046	200587.023	3.882	15	6	2	5	5	6	2
SP18	NOTc1_SP_01	1534896000	500	53	316	0.0222	1	39	2	1	1535932800	142511.046	200587.023	3.882	15	6	2	5	5	6	2
SP19	NOTc1_SP_02	1568678400	500	52	153	0.0136	2	39	5	1	1568678400	142507.019	200594.03	3.554	9	6	2	5	5	6	NA
SP19	NOTc1_SP_02	1568678400	1000	52	39	0.0079	2	39	5	1	1568678400	142507.019	200594.03	3.554	9	6	2	5	5	6	NA
SP18	NOTc1_SP_02	1534896000	1000	53	32	0.004	1	39	2	1	1535932800	142506.988	200593.973	3.45	15	6	2	5	5	6	2
SP18	NOTc1_SP_02	1534896000	500	53	249	0.0142	1	39	2	1	1535932800	142506.988	200593.973	3.45	15	6	2	5	5	6	2
SP19	NOTc1_SP_03	1568678400	1000	52	26	0.0032	2	39	5	1	1568678400	142497.995	200612.991	2.254	9	6	2	5	5	6	NA
SP19	NOTc1_SP_03	1568678400	500	52	41	0.002	2	39	5	1	1568678400	142497.995	200612.991	2.254	9	6	2	5	5	6	NA
SP18	NOTc1_SP_03	1534896000	500	30	1	2e-04	1	39	2	1	1535932800	142497.995	200613.032	2.184	15	6	2	5	5	6	2
SP18	NOTc1_SP_03	1534896000	1000	53	13	0.0018	1	39	2	1	1535932800	142497.995	200613.032	2.184	15	6	2	5	5	6	2
SP18	NOTc1_SP_03	1534896000	500	53	39	0.0024	1	39	2	1	1535932800	142497.995	200613.032	2.184	15	6	2	5	5	6	2
SP19	NOTc1_SP_04	1568678400	500	52	14	8e-04	2	39	5	1	1568678400	142495.015	200621.004	1.589	8	6	2	5	5	6	NA
SP19	NOTc1_SP_04	1568678400	1000	52	3	4e-04	2	39	5	1	1568678400	142495.015	200621.004	1.589	8	6	2	5	5	6	NA
SP19	NOTc1_SP_04	1568678400	500	33	1	3e-04	2	39	5	1	1568678400	142495.015	200621.004	1.589	8	6	2	5	5	6	NA
SP18	NOTc1_SP_04	1534896000	1000	53	5	6e-04	1	39	2	1	1535932800	142495.028	200620.975	1.567	15	6	2	5	5	6	2
SP18	NOTc1_SP_04	1534896000	500	53	36	0.0022	1	39	2	1	1535932800	142495.028	200620.975	1.567	15	6	2	5	5	6	2
SP19	NOTc1_SP_05	1568678400	1000	43	2	0.0041	2	39	5	1	1568678400	142490.007	200635.991	0.378	8	4	2	5	5	6	NA
SP19	NOTc1_SP_05	1568678400	500	52	12	0.001	2	39	5	1	1568678400	142490.007	200635.991	0.378	8	4	2	5	5	6	NA
SP19	NOTc1_SP_05	1568678400	1000	52	3	7e-04	2	39	5	1	1568678400	142490.007	200635.991	0.378	8	4	2	5	5	6	NA
SP18	NOTc1_SP_05	1534896000	1000	53	1	1e-04	1	39	2	1	1535932800	142490.031	200636.035	0.435	5	4	2	5	5	6	2
SP18	NOTc1_SP_05	1534896000	500	53	10	5e-04	1	39	2	1	1535932800	142490.031	200636.035	0.435	5	4	2	5	5	6	2
SP19	OB2_SP_01	1568160000	1000	52	16	0.0052	2	40	5	1	1568160000	137504.218	192410.647	3.007	9	6	6	5	6	5	NA
SP19	OB2_SP_01	1568160000	500	52	30	0.0042	2	40	5	1	1568160000	137504.218	192410.647	3.007	9	6	6	5	6	5	NA
SP18	OB2_SP_01	1536278400	1000	53	3	0.0011	1	40	2	1	1536278400	137504.164	192410.529	2.901	5	6	6	5	6	5	2
SP18	OB2_SP_01	1536278400	500	53	5	9e-04	1	40	2	1	1536278400	137504.164	192410.529	2.901	5	6	6	5	6	5	2
SP19	OB2_SP_02	1568160000	1000	52	14	0.0053	2	40	5	1	1568160000	137501.507	192409.989	2.794	9	6	6	5	6	5	NA
SP19	OB2_SP_02	1568160000	500	52	14	0.0027	2	40	5	1	1568160000	137501.507	192409.989	2.794	9	6	6	5	6	5	NA
SP18	OB2_SP_02	1536278400	1000	53	0	5e-04	1	40	2	1	1536278400	137501.451	192410.007	2.695	5	6	6	5	6	5	2
SP18	OB2_SP_02	1536278400	500	53	8	9e-04	1	40	2	1	1536278400	137501.451	192410.007	2.695	5	6	6	5	6	5	2
SP19	OB2_SP_03	1568160000	500	52	6	4e-04	2	40	5	1	1568160000	137492.654	192409.512	2.056	7	6	6	5	6	5	NA
SP19	OB2_SP_03	1568160000	1000	31	0	0	2	40	5	1	1568160000	137492.654	192409.512	2.056	7	6	6	5	6	5	NA
SP18	OB2_SP_03	1536278400	1000	53	2	1e-04	1	40	2	1	1536278400	137492.542	192409.485	1.808	5	6	6	5	6	5	2
SP18	OB2_SP_03	1536364800	500	53	24	8e-04	1	40	2	1	1536278400	137492.542	192409.485	1.808	5	6	6	5	6	5	2
SP19	OB2_SP_04	1568160000	500	52	30	0.0016	2	40	5	1	1568160000	137487.669	192409.018	1.65	7	4	6	5	6	5	NA
SP19	OB2_SP_04	1568160000	1000	52	5	0.0012	2	40	5	1	1568160000	137487.669	192409.018	1.65	7	4	6	5	6	5	NA
SP18	OB2_SP_04	1536364800	1000	53	2	6e-04	1	40	2	1	1536278400	137487.683	192408.911	1.367	5	4	6	5	6	5	2
SP18	OB2_SP_04	1536364800	500	53	3	6e-04	1	40	2	1	1536278400	137487.683	192408.911	1.367	5	4	6	5	6	5	2
SP19	OB2_SP_05	1568160000	1000	52	1	5e-04	2	40	5	1	1568160000	137483.387	192407.973	1.181	7	4	6	5	6	5	NA
SP19	OB2_SP_05	1568160000	500	52	1	4e-04	2	40	5	1	1568160000	137483.387	192407.973	1.181	7	4	6	5	6	5	NA
SP18	OB2_SP_05	1536278400	1000	31	0	0	1	40	2	1	1536278400	137483.394	192407.958	0.843	5	4	6	5	6	5	2
SP18	OB2_SP_05	1536278400	500	53	1	7e-04	1	40	2	1	1536278400	137483.394	192407.958	0.843	5	4	6	5	6	5	2
SP19	OB3_SP_01	1568160000	1000	52	40	0.0096	2	41	5	1	1568160000	137473.698	192477.904	2.88	9	6	6	5	6	5	NA
SP19	OB3_SP_01	1568160000	500	52	28	0.0025	2	41	5	1	1568160000	137473.698	192477.904	2.88	9	6	6	5	6	5	NA
SP18	OB3_SP_01	1536278400	1000	53	9	0.0045	1	41	2	1	1536278400	137473.772	192477.917	2.783	5	6	6	5	6	5	2
SP18	OB3_SP_01	1536278400	500	53	7	0.0016	1	41	2	1	1536278400	137473.772	192477.917	2.783	5	6	6	5	6	5	2
SP19	OB3_SP_02	1568160000	1000	52	16	0.003	2	41	5	1	1568160000	137469.179	192476.743	2.543	9	6	6	5	6	5	NA
SP19	OB3_SP_02	1568160000	500	52	35	0.002	2	41	5	1	1568160000	137469.179	192476.743	2.543	9	6	6	5	6	5	NA
SP18	OB3_SP_02	1536278400	1000	53	3	6e-04	1	41	2	1	1536278400	137469.152	192476.715	2.325	5	6	6	5	6	5	2
SP18	OB3_SP_02	1536278400	500	53	15	0.0018	1	41	2	1	1536278400	137469.152	192476.715	2.325	5	6	6	5	6	5	2
SP19	OB3_SP_03	1568246400	1000	52	10	0.0031	2	41	5	1	1568160000	137466.114	192475.798	2.189	7	4	6	5	6	5	NA
SP19	OB3_SP_03	1568246400	1000	52	17	0.0022	2	41	5	1	1568160000	137466.114	192475.798	2.189	7	4	6	5	6	5	NA
SP18	OB3_SP_03	1536278400	1000	31	0	0	1	41	2	1	1536278400	137466.033	192475.76	1.968	5	4	6	5	6	5	2
SP18	OB3_SP_03	1536278400	500	53	1	1e-04	1	41	2	1	1536278400	137466.033	192475.76	1.968	5	4	6	5	6	5	2
SP19	OB3_SP_04	1568160000	1000	52	1	8e-04	2	41	5	1	1568160000	137460.629	192474.238	1.539	7	4	6	5	6	5	NA
SP19	OB3_SP_04	1568160000	500	52	1	5e-04	2	41	5	1	1568160000	137460.629	192474.238	1.539	7	4	6	5	6	5	NA
SP18	OB3_SP_04	1536278400	500	53	5	8e-04	1	41	2	1	1536278400	137460.515	192474.247	1.279	5	4	6	5	6	5	2
SP18	OB3_SP_04	1536278400	1000	53	3	4e-04	1	41	2	1	1536278400	137460.515	192474.247	1.279	5	4	6	5	6	5	2
SP19	OB3_SP_05	1568160000	1000	52	3	8e-04	2	41	5	1	1568160000	137458.416	192473.338	1.233	7	4	6	5	6	5	NA
SP19	OB3_SP_05	1568160000	500	52	6	6e-04	2	41	5	1	1568160000	137458.416	192473.338	1.233	7	4	6	5	6	5	NA
SP18	OB3_SP_05	1536278400	1000	53	4	8e-04	1	41	2	1	1536278400	137458.38	192473.366	1.031	5	4	6	5	6	5	2
SP18	OB3_SP_05	1536278400	500	53	23	0.001	1	41	2	1	1536278400	137458.38	192473.366	1.031	5	4	6	5	6	5	2
SP19	PD_SP_01	1568246400	500	52	157	0.0096	2	42	5	1	1568246400	137145.842	197037.852	3.411	16	6	6	5	6	5	NA
SP19	PD_SP_01	1568246400	1000	52	33	0.004	2	42	5	1	1568246400	137145.842	197037.852	3.411	16	6	6	5	6	5	NA
SP19	PD_SP_01	1568246400	500	49	1	0	2	42	5	1	1568246400	137145.842	197037.852	3.411	16	6	6	5	6	5	NA
SP18	PD_SP_01	1536883200	1000	53	30	0.0035	1	42	2	1	1536883200	137145.828	197037.885	3.497	15	6	6	5	6	5	2
SP18	PD_SP_01	1536883200	500	53	57	0.0027	1	42	2	1	1536883200	137145.828	197037.885	3.497	15	6	6	5	6	5	2
SP19	PD_SP_02	1568246400	500	52	118	0.0065	2	42	5	1	1568246400	137148.059	197040.829	2.832	9	6	6	5	6	5	NA
SP19	PD_SP_02	1568246400	1000	52	61	0.0062	2	42	5	1	1568246400	137148.059	197040.829	2.832	9	6	6	5	6	5	NA
SP18	PD_SP_02	1536883200	1000	53	5	9e-04	1	42	2	1	1536883200	137148.017	197040.838	2.888	15	6	6	5	6	5	2
SP18	PD_SP_02	1536883200	500	53	19	0.001	1	42	2	1	1536883200	137148.017	197040.838	2.888	15	6	6	5	6	5	2
SP19	PD_SP_03	1568246400	500	52	173	0.0077	2	42	5	1	1568246400	137150.57	197043.411	2.326	9	6	6	5	6	5	NA
SP19	PD_SP_03	1568246400	1000	52	57	0.0058	2	42	5	1	1568246400	137150.57	197043.411	2.326	9	6	6	5	6	5	NA
SP18	PD_SP_03	1536883200	1000	53	24	0.002	1	42	2	1	1536883200	137150.578	197043.488	2.284	15	6	6	5	6	5	2
SP18	PD_SP_03	1536883200	500	53	44	0.0023	1	42	2	1	1536883200	137150.578	197043.488	2.284	15	6	6	5	6	5	2
SP19	PD_SP_04	1568246400	500	52	33	0.0017	2	42	5	1	1568246400	137154.319	197047.393	1.773	9	6	6	5	6	5	NA
SP19	PD_SP_04	1568246400	1000	52	2	3e-04	2	42	5	1	1568246400	137154.319	197047.393	1.773	9	6	6	5	6	5	NA
SP18	PD_SP_04	1536883200	1000	53	8	7e-04	1	42	2	1	1536883200	137154.278	197047.36	1.628	15	6	6	5	6	5	2
SP18	PD_SP_04	1536883200	500	53	34	0.0015	1	42	2	1	1536883200	137154.278	197047.36	1.628	15	6	6	5	6	5	2
SP19	PD_SP_05	1568246400	1000	5	1	3e-04	2	42	5	1	1568246400	137189.649	197073.939	-0.013	13	4	6	5	6	5	NA
SP19	PD_SP_05	1568246400	500	31	0	0	2	42	5	1	1568246400	137189.649	197073.939	-0.013	13	4	6	5	6	5	NA
SP18	PD_SP_05	1536883200	1000	31	0	0	1	42	2	1	1536883200	137189.652	197073.912	0.089	18	4	6	5	6	5	2
SP18	PD_SP_05	1536883200	500	31	0	0	1	42	2	1	1536883200	137189.652	197073.912	0.089	18	4	6	5	6	5	2
SP19	PDa_SP_01	1568246400	1000	31	0	0	2	43	5	1	1568246400	137237.43	196921.225	4.214	9	3	6	5	6	5	NA
SP19	PDa_SP_01	1568246400	500	31	0	0	2	43	5	1	1568246400	137237.43	196921.225	4.214	9	3	6	5	6	5	NA
SP18	PDa_SP_01	1536883200	1000	53	43	0.0069	1	43	2	1	1536883200	137242.311	196922.226	3.727	15	6	6	5	6	5	2
SP18	PDa_SP_01	1536883200	500	53	127	0.0084	1	43	2	1	1536883200	137242.311	196922.226	3.727	15	6	6	5	6	5	2
SP19	PDa_SP_02	1568246400	1000	52	46	0.009	2	43	5	1	1568246400	137246.74	196926.363	3.015	7	6	6	5	6	5	NA
SP19	PDa_SP_02	1568246400	500	52	56	0.0066	2	43	5	1	1568246400	137246.74	196926.363	3.015	7	6	6	5	6	5	NA
SP18	PDa_SP_02	1536883200	1000	53	27	0.0038	1	43	2	1	1536883200	137247.66	196925.647	2.995	15	6	6	5	6	5	2
SP18	PDa_SP_02	1536883200	500	53	63	0.0074	1	43	2	1	1536883200	137247.66	196925.647	2.995	15	6	6	5	6	5	2
SP19	PDa_SP_03	1568246400	500	52	4	0.001	2	43	5	1	1568246400	137263.722	196934.188	1.825	13	6	6	5	6	5	NA
SP19	PDa_SP_03	1568246400	1000	52	1	8e-04	2	43	5	1	1568246400	137263.722	196934.188	1.825	13	6	6	5	6	5	NA
SP18	PDa_SP_03	1536883200	1000	31	0	0	1	43	2	1	1536883200	137255.379	196930.401	2.284	18	6	6	5	6	5	2
SP18	PDa_SP_03	1536883200	500	53	4	5e-04	1	43	2	1	1536883200	137255.379	196930.401	2.284	18	6	6	5	6	5	2
SP19	PDa_SP_04	1568246400	500	5	2	5e-04	2	43	5	1	1568246400	137271.079	196937.89	1.456	13	6	6	5	6	5	NA
SP19	PDa_SP_04	1568246400	500	52	2	4e-04	2	43	5	1	1568246400	137271.079	196937.89	1.456	13	6	6	5	6	5	NA
SP19	PDa_SP_04	1568246400	1000	52	2	3e-04	2	43	5	1	1568246400	137271.079	196937.89	1.456	13	6	6	5	6	5	NA
SP19	PDa_SP_04	1568246400	1000	5	1	2e-04	2	43	5	1	1568246400	137271.079	196937.89	1.456	13	6	6	5	6	5	NA
SP18	PDa_SP_04	1536883200	1000	53	1	3e-04	1	43	2	1	1536883200	137267.854	196938.045	1.481	18	6	6	5	6	5	2
SP18	PDa_SP_04	1536883200	500	53	1	0	1	43	2	1	1536883200	137267.854	196938.045	1.481	18	6	6	5	6	5	2
SP19	PDa_SP_05	1568246400	1000	52	134	0.0174	2	43	5	1	1568246400	137281.042	196942.984	0.656	13	4	6	5	6	5	NA
SP19	PDa_SP_05	1568246400	500	52	199	0.0132	2	43	5	1	1568246400	137281.042	196942.984	0.656	13	4	6	5	6	5	NA
SP18	PDa_SP_05	1536883200	1000	31	0	0	1	43	2	1	1536883200	137275.732	196942.975	0.817	18	4	6	5	6	5	2
SP18	PDa_SP_05	1536883200	500	53	1	4e-04	1	43	2	1	1536883200	137275.732	196942.975	0.817	18	4	6	5	6	5	2
SP18	RU18_01	1536192000	1000	53	203	0.0268	1	44	1	1	1536192000	148959.706	197326.122	4.302	NA	3	2	3	15	6	4
SP18	RU18_01	1536192000	500	53	386	0.0198	1	44	1	1	1536192000	148959.706	197326.122	4.302	NA	3	2	3	15	6	4
SP18	RU18_02	1536624000	1000	31	0	0	1	44	1	1	1536624000	146162.44	200563.035	4.451	5	3	2	3	15	6	4
SP18	RU18_02	1536624000	500	49	4	0	1	44	1	1	1536624000	146162.44	200563.035	4.451	5	3	2	3	15	6	4
SP18	RU18_02	1536624000	500	53	5	4e-04	1	44	1	1	1536624000	146162.44	200563.035	4.451	5	3	2	3	15	6	4
SP18	RU18_03	1536278400	500	49	3	0	1	44	1	1	1536278400	153226.898	196418.927	4.849	15	3	2	3	15	6	4
SP18	RU18_03	1536278400	1000	53	1	3e-04	1	44	1	1	1536278400	153226.898	196418.927	4.849	15	3	2	3	15	6	4
SP18	RU18_03	1536278400	500	53	12	4e-04	1	44	1	1	1536278400	153226.898	196418.927	4.849	15	3	2	3	15	6	4
SP18	RU18_04	1536192000	1000	25	4	0.0169	1	44	1	1	1536192000	152298.619	196148.749	4.928	NA	9	2	3	15	6	4
SP18	RU18_04	1536192000	500	25	1	8e-04	1	44	1	1	1536192000	152298.619	196148.749	4.928	NA	9	2	3	15	6	4
SP18	RU18_04	1536192000	500	49	1	0	1	44	1	1	1536192000	152298.619	196148.749	4.928	NA	9	2	3	15	6	4
SP18	RU18_05	1536192000	1000	53	75	0.0111	1	44	1	1	1536192000	148908.674	197405.937	2.035	NA	6	2	3	15	6	7
SP18	RU18_05	1536192000	500	53	134	0.0083	1	44	1	1	1536192000	148908.674	197405.937	2.035	NA	6	2	3	15	6	7
SP18	RU18_06	1536624000	1000	53	127	0.015	1	44	1	1	1536624000	146173.861	199222.938	2.671	15	6	2	3	15	6	7
SP18	RU18_06	1536624000	500	53	406	0.022	1	44	1	1	1536624000	146173.861	199222.938	2.671	15	6	2	3	15	6	7
SP18	RU18_07	1536624000	500	49	0	0	1	44	1	1	1536624000	146220.791	199183.272	2.843	15	6	2	3	15	6	7
SP18	RU18_07	1536624000	1000	53	80	0.012	1	44	1	1	1536624000	146220.791	199183.272	2.843	15	6	2	3	15	6	7
SP18	RU18_07	1536624000	500	53	158	0.0124	1	44	1	1	1536624000	146220.791	199183.272	2.843	15	6	2	3	15	6	7
SP18	RU18_08	1536624000	1000	53	82	0.0085	1	44	1	1	1536624000	146025.918	200248.763	3.313	5	6	2	3	15	6	7
SP18	RU18_08	1536624000	500	53	350	0.0211	1	44	1	1	1536624000	146025.918	200248.763	3.313	5	6	2	3	15	6	7
SP18	RU18_09	1535587200	1000	43	0	0.0041	1	44	1	1	1535587200	148019.648	198235.389	0.529	6	4	2	3	15	6	5
SP18	RU18_09	1535587200	500	43	2	7e-04	1	44	1	1	1535587200	148019.648	198235.389	0.529	6	4	2	3	15	6	5
SP18	RU18_09	1535587200	500	53	8	5e-04	1	44	1	1	1535587200	148019.648	198235.389	0.529	6	4	2	3	15	6	5
SP18	RU18_10	1536192000	500	13	1	3e-04	1	44	1	1	1536192000	153213.964	196563.396	0.591	NA	4	2	3	15	6	5
SP18	RU18_10	1536192000	1000	53	2	4e-04	1	44	1	1	1536192000	153213.964	196563.396	0.591	NA	4	2	3	15	6	5
SP18	RU18_10	1536192000	500	53	7	4e-04	1	44	1	1	1536192000	153213.964	196563.396	0.591	NA	4	2	3	15	6	5
SP18	RU18_11	1535587200	1000	31	0	0	1	44	1	1	1535587200	147490.367	198611.052	0.781	5	4	2	3	15	6	5
SP18	RU18_11	1535587200	500	31	0	0	1	44	1	1	1535587200	147490.367	198611.052	0.781	5	4	2	3	15	6	5
SP18	RU18_12	1536192000	1000	53	6	6e-04	1	44	1	1	1536192000	150468.108	196926.088	0.528	NA	4	2	3	15	6	5
SP18	RU18_12	1536192000	500	53	14	8e-04	1	44	1	1	1536192000	150468.108	196926.088	0.528	NA	4	2	3	15	6	5
SP18	RU18_13	1536192000	1000	53	46	0.0043	1	44	1	1	1536192000	150972.866	196882.894	1.25	NA	2	2	3	15	6	3
SP18	RU18_13	1536192000	500	53	126	0.0058	1	44	1	1	1536192000	150972.866	196882.894	1.25	NA	2	2	3	15	6	3
SP18	RU18_14	1536624000	1000	53	1	2e-04	1	44	1	1	1536624000	146014.476	199290.19	1.286	15	2	2	3	15	6	3
SP18	RU18_14	1536624000	500	53	4	5e-04	1	44	1	1	1536624000	146014.476	199290.19	1.286	15	2	2	3	15	6	3
SP18	RU18_15	1536624000	500	53	4	4e-04	1	44	1	1	1536624000	145863.805	201315.498	0.08	5	2	2	3	15	6	3
SP18	RU18_15	1536624000	1000	53	1	1e-04	1	44	1	1	1536624000	145863.805	201315.498	0.08	5	2	2	3	15	6	3
SP18	RU18_16	1537315200	1000	31	0	0	1	44	1	2	1537315200	149003.0707	197548.1362	-9.264423	18	7	2	3	15	6	8
SP18	RU18_16	1537315200	500	53	3	3e-04	1	44	1	2	1537315200	149003.0707	197548.1362	-9.264423	18	7	2	3	15	6	8
SP18	RU18_17	1537315200	1000	31	0	0	1	44	1	2	1537315200	145876.1219	201149.0213	-6.987622	6	7	2	3	15	6	8
SP18	RU18_17	1537315200	500	31	0	0	1	44	1	2	1537315200	145876.1219	201149.0213	-6.987622	6	7	2	3	15	6	8
SP18	RU18_18	1537315200	1000	31	0	0	1	44	1	2	1537315200	145928.252	200389.0295	-6.278147	18	7	2	3	15	6	8
SP18	RU18_18	1537315200	500	31	0	0	1	44	1	2	1537315200	145928.252	200389.0295	-6.278147	18	7	2	3	15	6	8
SP18	RU18_19	1537315200	1000	53	1	3e-04	1	44	1	2	1537315200	151866.9171	196292.8487	-13.669187	18	2	2	3	15	6	8
SP18	RU18_19	1537315200	500	53	3	2e-04	1	44	1	2	1537315200	151866.9171	196292.8487	-13.669187	18	2	2	3	15	6	8
SP18	RU18_20	1537315200	1000	31	0	0	1	44	1	2	1537315200	148249.4197	198286.1351	-8.630102	6	2	2	3	15	6	8
SP18	RU18_20	1537315200	500	53	2	1e-04	1	44	1	2	1537315200	148249.4197	198286.1351	-8.630102	6	2	2	3	15	6	8
SP18	RU18_22	1537315200	1000	5	2	9e-04	1	44	1	2	1537315200	150825.419	196830.8978	-11.065095	18	5	2	3	15	6	6
SP18	RU18_22	1537315200	500	5	1	6e-04	1	44	1	2	1537315200	150825.419	196830.8978	-11.065095	18	5	2	3	15	6	6
SP18	RU18_23	1537315200	1000	31	0	0	1	44	1	2	1537315200	150354.8737	196823.8372	-10.579535	18	5	2	3	15	6	6
SP18	RU18_23	1537315200	500	31	0	0	1	44	1	2	1537315200	150354.8737	196823.8372	-10.579535	18	5	2	3	15	6	6
SP18	RU18_24	1537315200	1000	5	3	6e-04	1	44	1	2	1537315200	147639.7153	198556.7064	-8.261898	18	5	2	3	15	6	6
SP18	RU18_24	1537315200	500	5	1	3e-04	1	44	1	2	1537315200	147639.7153	198556.7064	-8.261898	18	5	2	3	15	6	6
SP18	RU18_25	1537315200	1000	31	0	0	1	44	1	2	1537315200	151997.4746	196116.2315	-19.356997	18	5	2	3	15	6	6
SP18	RU18_25	1537315200	500	31	0	0	1	44	1	2	1537315200	151997.4746	196116.2315	-19.356997	18	5	2	3	15	6	6
SP18	RU18_26	1537315200	500	31	0	0	1	44	1	2	1537315200	146083.0345	199383.5511	-6.913593	18	1	2	3	15	6	1
SP18	RU18_26	1537315200	1000	43	1	8e-04	1	44	1	2	1537315200	146083.0345	199383.5511	-6.913593	18	1	2	3	15	6	1
SP18	RU18_27	1537315200	500	53	17	8e-04	1	44	1	2	1537315200	145956.6353	199408.7865	-6.366641	18	1	2	3	15	6	1
SP18	RU18_27	1537315200	1000	53	3	0	1	44	1	2	1537315200	145956.6353	199408.7865	-6.366641	18	1	2	3	15	6	1
SP18	RU18_28	1537315200	1000	7	9	0.002	1	44	1	2	1537315200	145729.5994	201344.4951	-7.528156	18	1	2	3	15	6	1
SP18	RU18_28	1537315200	500	7	2	4e-04	1	44	1	2	1537315200	145729.5994	201344.4951	-7.528156	18	1	2	3	15	6	1
SP18	RU18_28	1537315200	1000	43	4	0.0297	1	44	1	2	1537315200	145729.5994	201344.4951	-7.528156	18	1	2	3	15	6	1
SP18	RU18_28	1537315200	500	53	5	3e-04	1	44	1	2	1537315200	145729.5994	201344.4951	-7.528156	18	1	2	3	15	6	1
SP18	RU18_29	1537315200	1000	31	0	0	1	44	1	2	1537315200	145848.9924	201016.7688	-6.086462	18	1	2	3	15	6	1
SP18	RU18_29	1537315200	500	53	1	3e-04	1	44	1	2	1537315200	145848.9924	201016.7688	-6.086462	18	1	2	3	15	6	1
SP18	RU18_30	1537315200	1000	5	1	2e-04	1	44	1	2	1537315200	146746.1698	199381.431	-7.534476	18	1	2	3	15	6	1
SP18	RU18_30	1537315200	500	31	0	0	1	44	1	2	1537315200	146746.1698	199381.431	-7.534476	18	1	2	3	15	6	1
SP19	RU19_01	1567468800	1000	25	8	0.0218	2	45	4	1	1567468800	151893.82	196296.455	4.828	9	3	2	3	15	6	NA
SP19	RU19_01	1567468800	500	31	0	0	2	45	4	1	1567468800	151893.82	196296.455	4.828	9	3	2	3	15	6	NA
SP19	RU19_02	1569369600	1000	23	1	0.0012	2	45	4	1	1569369600	148869.512	197870.765	4.71	9	3	2	3	15	6	NA
SP19	RU19_02	1569369600	1000	52	2	7e-04	2	45	4	1	1569369600	148869.512	197870.765	4.71	9	3	2	3	15	6	NA
SP19	RU19_02	1569369600	500	52	8	4e-04	2	45	4	1	1569369600	148869.512	197870.765	4.71	9	3	2	3	15	6	NA
SP19	RU19_02	1569369600	500	10	2	1e-04	2	45	4	1	1569369600	148869.512	197870.765	4.71	9	3	2	3	15	6	NA
SP19	RU19_03	1569369600	500	52	81	0.0038	2	45	4	1	1569369600	153231.749	196416.838	5.092	9	3	2	3	15	6	NA
SP19	RU19_03	1569369600	1000	52	10	0.001	2	45	4	1	1569369600	153231.749	196416.838	5.092	9	3	2	3	15	6	NA
SP19	RU19_04	1568851200	500	52	404	0.0228	2	45	4	1	1568851200	145659.895	199799.931	4.28	9	3	2	3	15	6	NA
SP19	RU19_04	1568851200	1000	52	144	0.0185	2	45	4	1	1568851200	145659.895	199799.931	4.28	9	3	2	3	15	6	NA
SP19	RU19_04	1568851200	1000	49	1	0	2	45	4	1	1568851200	145659.895	199799.931	4.28	9	3	2	3	15	6	NA
